Latitude,Longitude,Zone,Land-Use
45.5060248,9.1658415,zone9,flowerbed
45.5060049,9.1658527,zone9,flowerbed
45.505986,9.1657839,zone9,flowerbed
45.5060059,9.1657727,zone9,flowerbed
45.5018979,9.1970687,zone9,religious
45.5018385,9.1970438,zone9,religious
45.5017776,9.1970292,zone9,religious
45.5017159,9.197025,zone9,religious
45.5016542,9.1970313,zone9,religious
45.5015935,9.197048,zone9,religious
45.5015537,9.1968544,zone9,religious
45.5014679,9.1964381,zone9,religious
45.5014475,9.196339,zone9,religious
45.5014312,9.1962598,zone9,religious
45.5014075,9.1961447,zone9,religious
45.5014625,9.1960507,zone9,religious
45.501542,9.1960665,zone9,religious
45.5018424,9.1961261,zone9,religious
45.5019547,9.1961484,zone9,religious
45.5020102,9.1961594,zone9,religious
45.5020341,9.1961642,zone9,religious
45.5020547,9.1961683,zone9,religious
45.5020731,9.1961719,zone9,religious
45.5021188,9.1962809,zone9,religious
45.5021107,9.1963098,zone9,religious
45.5021024,9.1963393,zone9,religious
45.5020798,9.1964197,zone9,religious
45.5020668,9.1964662,zone9,religious
45.5019699,9.1968116,zone9,religious
45.5018979,9.1970687,zone9,religious
45.501602,9.1939061,zone9,religious
45.5009985,9.19416,zone9,religious
45.5011327,9.1948171,zone9,religious
45.5014015,9.1947037,zone9,religious
45.5014033,9.1947107,zone9,religious
45.5014091,9.194739,zone9,religious
45.5017184,9.19461,zone9,religious
45.5017148,9.1945923,zone9,religious
45.5017109,9.1945732,zone9,religious
45.5016619,9.1943368,zone9,religious
45.5016732,9.1943133,zone9,religious
45.5016824,9.194294,zone9,religious
45.501602,9.1939061,zone9,religious
45.5008628,9.1942066,zone9,religious
45.5005201,9.1943513,zone9,religious
45.5005287,9.1943962,zone9,religious
45.5005655,9.1945736,zone9,religious
45.5006052,9.1947712,zone9,religious
45.5006312,9.1948993,zone9,religious
45.5006381,9.1949334,zone9,religious
45.5006415,9.1949504,zone9,religious
45.500645,9.1949674,zone9,religious
45.5006519,9.1950015,zone9,religious
45.5006745,9.1951131,zone9,religious
45.5007014,9.1952458,zone9,religious
45.5007261,9.1953674,zone9,religious
45.5007738,9.195392,zone9,religious
45.5008702,9.1954416,zone9,religious
45.5009776,9.1954976,zone9,religious
45.5011117,9.1954414,zone9,religious
45.5010276,9.1950248,zone9,religious
45.5010188,9.1949815,zone9,religious
45.5009924,9.1948518,zone9,religious
45.5009648,9.194716,zone9,religious
45.5009592,9.1946881,zone9,religious
45.5008628,9.1942066,zone9,religious
45.5362358,9.172855,zone9,railway
45.5362367,9.1730636,zone9,railway
45.534411,9.1729313,zone9,railway
45.5344161,9.172676,zone9,railway
45.5346341,9.1726962,zone9,railway
45.5350193,9.172746,zone9,railway
45.5362358,9.172855,zone9,railway
45.5233971,9.1672634,zone9,residential
45.5236245,9.1681156,zone9,residential
45.5235,9.1684416,zone9,residential
45.5232628,9.168317,zone9,residential
45.5227527,9.1680578,zone9,residential
45.522771,9.1679934,zone9,residential
45.5228545,9.1676824,zone9,residential
45.522994,9.167557,zone9,residential
45.523104,9.1674759,zone9,residential
45.5232548,9.167372,zone9,residential
45.5233971,9.1672634,zone9,residential
45.5209118,9.1687798,zone9,grass
45.5207615,9.1688164,zone9,grass
45.5207155,9.168816,zone9,grass
45.5206896,9.1688019,zone9,grass
45.5206816,9.1688006,zone9,grass
45.5206755,9.1688088,zone9,grass
45.5206934,9.1688398,zone9,grass
45.5207119,9.1688593,zone9,grass
45.5207277,9.1688715,zone9,grass
45.5207662,9.1688713,zone9,grass
45.5208118,9.168864,zone9,grass
45.5208583,9.1688338,zone9,grass
45.5209135,9.1687869,zone9,grass
45.5209118,9.1687798,zone9,grass
45.5228545,9.1676824,zone9,grass
45.5228005,9.1677408,zone9,grass
45.522739,9.1678146,zone9,grass
45.522692,9.1678769,zone9,grass
45.5226553,9.1679091,zone9,grass
45.5226201,9.1679259,zone9,grass
45.5225844,9.1679339,zone9,grass
45.5225468,9.1679332,zone9,grass
45.5225083,9.1679279,zone9,grass
45.5224732,9.1679198,zone9,grass
45.5227527,9.1680578,zone9,grass
45.522771,9.1679934,zone9,grass
45.5228545,9.1676824,zone9,grass
45.5229095,9.1672795,zone9,grass
45.5228146,9.1673277,zone9,grass
45.5227352,9.1673626,zone9,grass
45.522653,9.1673847,zone9,grass
45.5225825,9.1673968,zone9,grass
45.5225238,9.1674022,zone9,grass
45.5224923,9.1674196,zone9,grass
45.5224615,9.1674504,zone9,grass
45.5224383,9.1674887,zone9,grass
45.5224237,9.1675363,zone9,grass
45.5224167,9.1675913,zone9,grass
45.5224185,9.1676476,zone9,grass
45.5224317,9.1676979,zone9,grass
45.5224533,9.1677408,zone9,grass
45.5224813,9.1677763,zone9,grass
45.5225181,9.1678018,zone9,grass
45.522552,9.1678078,zone9,grass
45.5225872,9.1678045,zone9,grass
45.522613,9.1677921,zone9,grass
45.5226389,9.1677736,zone9,grass
45.5226732,9.1677428,zone9,grass
45.5226628,9.167724,zone9,grass
45.5226379,9.1677415,zone9,grass
45.5226098,9.1677415,zone9,grass
45.5225881,9.1677307,zone9,grass
45.5225684,9.1677076,zone9,grass
45.5225546,9.1676721,zone9,grass
45.5225524,9.1676322,zone9,grass
45.5225628,9.1675872,zone9,grass
45.5225844,9.1675577,zone9,grass
45.5226624,9.1674793,zone9,grass
45.5227592,9.1673934,zone9,grass
45.5228301,9.1673371,zone9,grass
45.5229095,9.1672795,zone9,grass
45.5225924,9.1672003,zone9,grass
45.5225656,9.1672426,zone9,grass
45.5225167,9.1672412,zone9,grass
45.5225247,9.1671896,zone9,grass
45.5225257,9.1671313,zone9,grass
45.5225191,9.1670696,zone9,grass
45.5225285,9.1670642,zone9,grass
45.5225496,9.1671232,zone9,grass
45.5225717,9.1671688,zone9,grass
45.5225924,9.1672003,zone9,grass
45.5226807,9.1672875,zone9,grass
45.5226488,9.167262,zone9,grass
45.5226163,9.1672292,zone9,grass
45.5225712,9.1672949,zone9,grass
45.5225055,9.1672748,zone9,grass
45.5224942,9.1673378,zone9,grass
45.5225313,9.1673311,zone9,grass
45.5226173,9.1673244,zone9,grass
45.5226798,9.167311,zone9,grass
45.5226807,9.1672875,zone9,grass
45.5231132,9.1667831,zone9,grass
45.5231965,9.1669616,zone9,grass
45.5231125,9.167032,zone9,grass
45.5230166,9.1671024,zone9,grass
45.5228686,9.1671976,zone9,grass
45.5228226,9.1672204,zone9,grass
45.5227826,9.1672251,zone9,grass
45.5227422,9.1672178,zone9,grass
45.5226957,9.1671916,zone9,grass
45.5226497,9.167148,zone9,grass
45.5226159,9.1670897,zone9,grass
45.5224082,9.1664684,zone9,grass
45.5224566,9.1664382,zone9,grass
45.522715,9.1671601,zone9,grass
45.5231132,9.1667831,zone9,grass
45.5286836,9.1713135,zone9,railway
45.5286725,9.1715118,zone9,railway
45.5283436,9.1713348,zone9,railway
45.5279913,9.1711548,zone9,railway
45.5278736,9.1710946,zone9,railway
45.5277868,9.1710503,zone9,railway
45.5255192,9.1698423,zone9,railway
45.5251755,9.1696678,zone9,railway
45.5252895,9.1695141,zone9,railway
45.5255765,9.1696679,zone9,railway
45.5264308,9.1701213,zone9,railway
45.5267425,9.1702928,zone9,railway
45.5272309,9.1705468,zone9,railway
45.5286836,9.1713135,zone9,railway
45.5250831,9.1694055,zone9,railway
45.524968,9.1695579,zone9,railway
45.5247278,9.1694232,zone9,railway
45.5238943,9.1689645,zone9,railway
45.5234635,9.168735,zone9,railway
45.5222954,9.1681313,zone9,railway
45.5223612,9.1678628,zone9,railway
45.5224732,9.1679198,zone9,railway
45.5227527,9.1680578,zone9,railway
45.5232628,9.168317,zone9,railway
45.5235,9.1684416,zone9,railway
45.5240046,9.1687365,zone9,railway
45.5239663,9.1687902,zone9,railway
45.5247318,9.1692187,zone9,railway
45.5250831,9.1694055,zone9,railway
45.5040381,9.1682762,zone9,industrial
45.5040821,9.16825,zone9,industrial
45.504165,9.1682005,zone9,industrial
45.5042682,9.168139,zone9,industrial
45.504287,9.1681277,zone9,industrial
45.5043182,9.1681093,zone9,industrial
45.5044187,9.1687885,zone9,industrial
45.5044479,9.1689991,zone9,industrial
45.5043156,9.1691089,zone9,industrial
45.5042117,9.1692002,zone9,industrial
45.5041885,9.1691206,zone9,industrial
45.504114,9.1688641,zone9,industrial
45.5040588,9.1686744,zone9,industrial
45.5040199,9.1685396,zone9,industrial
45.5040982,9.1684916,zone9,industrial
45.5040381,9.1682762,zone9,industrial
45.5043182,9.1681093,zone9,residential
45.5041418,9.1669336,zone9,residential
45.5041208,9.1668381,zone9,residential
45.5040503,9.1665223,zone9,residential
45.5039299,9.1659825,zone9,residential
45.5038836,9.1660028,zone9,residential
45.5027158,9.1665455,zone9,residential
45.5026541,9.1665755,zone9,residential
45.5030512,9.1679287,zone9,residential
45.5032088,9.1684608,zone9,residential
45.5032903,9.1687618,zone9,residential
45.5033684,9.1689985,zone9,residential
45.5035467,9.1696103,zone9,residential
45.5035838,9.1697481,zone9,residential
45.5036253,9.1697125,zone9,residential
45.5039002,9.1694719,zone9,residential
45.5039374,9.1694441,zone9,residential
45.5042117,9.1692002,zone9,residential
45.5041885,9.1691206,zone9,residential
45.504114,9.1688641,zone9,residential
45.5040588,9.1686744,zone9,residential
45.5040199,9.1685396,zone9,residential
45.5040982,9.1684916,zone9,residential
45.5040381,9.1682762,zone9,residential
45.5040821,9.16825,zone9,residential
45.504165,9.1682005,zone9,residential
45.5042682,9.168139,zone9,residential
45.504287,9.1681277,zone9,residential
45.5043182,9.1681093,zone9,residential
45.5039292,9.1659737,zone9,residential
45.5039128,9.1659145,zone9,residential
45.5036989,9.1649678,zone9,residential
45.5035663,9.1643751,zone9,residential
45.5029549,9.164609,zone9,residential
45.5028805,9.1645984,zone9,residential
45.5024514,9.1651097,zone9,residential
45.5024797,9.1651608,zone9,residential
45.5025006,9.1652215,zone9,residential
45.5025114,9.1652908,zone9,residential
45.5025108,9.1653594,zone9,residential
45.5025006,9.1654331,zone9,residential
45.5024803,9.1654912,zone9,residential
45.5024498,9.1655458,zone9,residential
45.502413,9.1655896,zone9,residential
45.5023717,9.1656186,zone9,residential
45.5024337,9.1658184,zone9,residential
45.502652,9.1665704,zone9,residential
45.5027134,9.1665387,zone9,residential
45.5039292,9.1659737,zone9,residential
45.503455,9.1656192,zone9,brownfield
45.503509,9.1658633,zone9,brownfield
45.5035179,9.1659037,zone9,brownfield
45.5035414,9.1660098,zone9,brownfield
45.5035562,9.1660767,zone9,brownfield
45.5033572,9.1661664,zone9,brownfield
45.5033195,9.1661805,zone9,brownfield
45.5032668,9.1659423,zone9,brownfield
45.5032885,9.1659325,zone9,brownfield
45.5032777,9.1658837,zone9,brownfield
45.5033221,9.1658637,zone9,brownfield
45.5032849,9.1656958,zone9,brownfield
45.503455,9.1656192,zone9,brownfield
45.5027351,9.1687799,zone9,brownfield
45.5024662,9.1679346,zone9,brownfield
45.5024474,9.1678672,zone9,brownfield
45.5028117,9.1676532,zone9,brownfield
45.5028889,9.1676061,zone9,brownfield
45.5031561,9.1685327,zone9,brownfield
45.5027351,9.1687799,zone9,brownfield
45.50445,9.1690045,zone9,industrial
45.5044807,9.1690999,zone9,industrial
45.5045611,9.1693486,zone9,industrial
45.5045906,9.1694516,zone9,industrial
45.5049475,9.1707074,zone9,industrial
45.5048952,9.1707378,zone9,industrial
45.504793,9.1707969,zone9,industrial
45.5047701,9.1707162,zone9,industrial
45.5047106,9.1707506,zone9,industrial
45.5046403,9.1707913,zone9,industrial
45.5045698,9.170832,zone9,industrial
45.504483,9.1708822,zone9,industrial
45.504422,9.1709174,zone9,industrial
45.5042138,9.1710646,zone9,industrial
45.5041919,9.1710802,zone9,industrial
45.5040575,9.1711752,zone9,industrial
45.5040138,9.171206,zone9,industrial
45.5039753,9.1710742,zone9,industrial
45.5037905,9.1704521,zone9,industrial
45.5035824,9.1697532,zone9,industrial
45.5036255,9.1697174,zone9,industrial
45.5039004,9.1694802,zone9,industrial
45.5039374,9.1694441,zone9,industrial
45.5042006,9.1692185,zone9,industrial
45.5043209,9.1691139,zone9,industrial
45.50445,9.1690045,zone9,industrial
45.5053271,9.1677462,zone9,construction
45.5054062,9.1681099,zone9,construction
45.5054088,9.1681216,zone9,construction
45.5048186,9.168438,zone9,construction
45.504723,9.1684893,zone9,construction
45.5044493,9.1686352,zone9,construction
45.5043932,9.1682437,zone9,construction
45.5045162,9.1681782,zone9,construction
45.5053271,9.1677462,zone9,construction
45.5049137,9.1688845,zone9,retail
45.5049148,9.1689103,zone9,retail
45.5046099,9.1689377,zone9,retail
45.5044644,9.1690385,zone9,retail
45.5045634,9.1693441,zone9,retail
45.5047254,9.169256,zone9,retail
45.505033,9.1690874,zone9,retail
45.5051236,9.1690392,zone9,retail
45.5050742,9.1688659,zone9,retail
45.5049137,9.1688845,zone9,retail
45.5062209,9.1676724,zone9,industrial
45.5062764,9.1678662,zone9,industrial
45.5063312,9.168072,zone9,industrial
45.5063634,9.1681931,zone9,industrial
45.5063752,9.1682371,zone9,industrial
45.5064058,9.1683465,zone9,industrial
45.505574,9.1687975,zone9,industrial
45.5051236,9.1690392,zone9,industrial
45.5050742,9.1688659,zone9,industrial
45.5049137,9.1688845,zone9,industrial
45.5049089,9.1687835,zone9,industrial
45.5048722,9.168644,zone9,industrial
45.5048186,9.168438,zone9,industrial
45.5054088,9.1681216,zone9,industrial
45.5054062,9.1681099,zone9,industrial
45.5054664,9.1680776,zone9,industrial
45.5055607,9.168027,zone9,industrial
45.5061592,9.1677055,zone9,industrial
45.5062209,9.1676724,zone9,industrial
45.507776,9.1670884,zone9,industrial
45.507803,9.1672666,zone9,industrial
45.5078157,9.1673746,zone9,industrial
45.5078347,9.1675133,zone9,industrial
45.5078291,9.1675225,zone9,industrial
45.5078219,9.1675347,zone9,industrial
45.507816,9.1675481,zone9,industrial
45.5078125,9.1675616,zone9,industrial
45.5078089,9.1675786,zone9,industrial
45.5078075,9.1675945,zone9,industrial
45.507807,9.1676084,zone9,industrial
45.5078079,9.1676238,zone9,industrial
45.5078101,9.1676403,zone9,industrial
45.5078129,9.1676529,zone9,industrial
45.507734,9.1676632,zone9,industrial
45.5076954,9.1676688,zone9,industrial
45.507652,9.167679,zone9,industrial
45.5071479,9.1679468,zone9,industrial
45.5068698,9.1668594,zone9,industrial
45.5068567,9.1667856,zone9,industrial
45.506883,9.1667763,zone9,industrial
45.5073501,9.1666104,zone9,industrial
45.5074149,9.1665873,zone9,industrial
45.507462,9.1665706,zone9,industrial
45.507509,9.1665539,zone9,industrial
45.5075821,9.1665279,zone9,industrial
45.5076047,9.1665199,zone9,industrial
45.5076676,9.1664978,zone9,industrial
45.507776,9.1670884,zone9,industrial
45.5063328,9.1657488,zone9,industrial
45.5063657,9.1657251,zone9,industrial
45.5068921,9.1655334,zone9,industrial
45.5071975,9.1654221,zone9,industrial
45.507393,9.1653496,zone9,industrial
45.5074246,9.1653377,zone9,industrial
45.5072419,9.1643336,zone9,industrial
45.5072173,9.1643442,zone9,industrial
45.5071441,9.1643713,zone9,industrial
45.5070137,9.1644195,zone9,industrial
45.506828,9.1644881,zone9,industrial
45.5067136,9.1645304,zone9,industrial
45.5066312,9.1645609,zone9,industrial
45.5064499,9.1646279,zone9,industrial
45.5063687,9.1646579,zone9,industrial
45.5061712,9.1647309,zone9,industrial
45.5061453,9.1647405,zone9,industrial
45.5061763,9.1649567,zone9,industrial
45.5061962,9.1650992,zone9,industrial
45.5063328,9.1657488,zone9,industrial
45.5040441,9.1642429,zone9,residential
45.505315,9.1637805,zone9,residential
45.5055893,9.1645877,zone9,residential
45.5057253,9.1649872,zone9,residential
45.5058178,9.1653841,zone9,residential
45.5059563,9.1659613,zone9,residential
45.5059627,9.1659763,zone9,residential
45.5059686,9.1659866,zone9,residential
45.5059778,9.1659955,zone9,residential
45.5059867,9.1659993,zone9,residential
45.5059973,9.1660017,zone9,residential
45.5060081,9.1660015,zone9,residential
45.5060246,9.165997,zone9,residential
45.5061583,9.16592,zone9,residential
45.5061446,9.1658596,zone9,residential
45.5060932,9.1656235,zone9,residential
45.5060031,9.1652101,zone9,residential
45.5060257,9.1651971,zone9,residential
45.5060528,9.1651816,zone9,residential
45.5060991,9.165155,zone9,residential
45.5061962,9.1650992,zone9,residential
45.5063328,9.1657488,zone9,residential
45.5063657,9.1657251,zone9,residential
45.5068921,9.1655334,zone9,residential
45.5071975,9.1654221,zone9,residential
45.507393,9.1653496,zone9,residential
45.5074246,9.1653377,zone9,residential
45.5076676,9.1664978,zone9,residential
45.5076047,9.1665199,zone9,residential
45.5075821,9.1665279,zone9,residential
45.507509,9.1665539,zone9,residential
45.507462,9.1665706,zone9,residential
45.5074149,9.1665873,zone9,residential
45.5073501,9.1666104,zone9,residential
45.506883,9.1667763,zone9,residential
45.5068567,9.1667856,zone9,residential
45.5068698,9.1668594,zone9,residential
45.5071479,9.1679468,zone9,residential
45.5064058,9.1683465,zone9,residential
45.5063752,9.1682371,zone9,residential
45.5063634,9.1681931,zone9,residential
45.5063312,9.168072,zone9,residential
45.5062764,9.1678662,zone9,residential
45.5062209,9.1676724,zone9,residential
45.5061592,9.1677055,zone9,residential
45.5055607,9.168027,zone9,residential
45.5054664,9.1680776,zone9,residential
45.5054062,9.1681099,zone9,residential
45.5054088,9.1681216,zone9,residential
45.5048186,9.168438,zone9,residential
45.5048722,9.168644,zone9,residential
45.5049089,9.1687835,zone9,residential
45.5049137,9.1688845,zone9,residential
45.5049148,9.1689103,zone9,residential
45.5046099,9.1689377,zone9,residential
45.5044644,9.1690385,zone9,residential
45.5044521,9.1690011,zone9,residential
45.5044234,9.1687874,zone9,residential
45.5041466,9.166928,zone9,residential
45.5040503,9.1665223,zone9,residential
45.5039358,9.1659784,zone9,residential
45.5039173,9.1659106,zone9,residential
45.5037061,9.1649704,zone9,residential
45.5036946,9.1649195,zone9,residential
45.5037334,9.1649029,zone9,residential
45.5037871,9.16488,zone9,residential
45.503818,9.1648668,zone9,residential
45.5038674,9.1648458,zone9,residential
45.5041064,9.1647438,zone9,residential
45.5040889,9.1646618,zone9,residential
45.5040747,9.1645954,zone9,residential
45.5040537,9.1644978,zone9,residential
45.5040391,9.1644291,zone9,residential
45.5037688,9.1645493,zone9,residential
45.5036647,9.1645955,zone9,residential
45.5036254,9.164613,zone9,residential
45.5036227,9.1644336,zone9,residential
