Latitude,Longitude,Zone,LandUse
45.4458553,9.2123385,zone4,railway
45.4459093,9.2122526,zone4,railway
45.445936,9.2122101,zone4,railway
45.4459657,9.2127589,zone4,railway
45.4459684,9.212809,zone4,railway
45.4459896,9.2131266,zone4,railway
45.4460158,9.2132772,zone4,railway
45.4460703,9.213505,zone4,railway
45.4459995,9.2135424,zone4,railway
45.4460159,9.2139327,zone4,railway
45.446028,9.213952,zone4,railway
45.4460495,9.2139864,zone4,railway
45.446065,9.2143518,zone4,railway
45.4460475,9.2143738,zone4,railway
45.4461412,9.2164401,zone4,railway
45.4461355,9.2167096,zone4,railway
45.4461412,9.2169783,zone4,railway
45.4461656,9.2174619,zone4,railway
45.4462476,9.2191053,zone4,railway
45.4462337,9.2192478,zone4,railway
45.4463405,9.2214962,zone4,railway
45.4464358,9.2238309,zone4,railway
45.4464427,9.2240003,zone4,railway
45.45097,9.229322,zone4,grass
45.4521653,9.2293073,zone4,grass
45.4521853,9.2293108,zone4,grass
45.4522921,9.2293452,zone4,grass
45.4510528,9.2293607,zone4,grass
45.4510353,9.2293581,zone4,grass
45.4509725,9.2293323,zone4,grass
45.45097,9.229322,zone4,grass
45.4429363,9.2248181,zone4,grass
45.4428612,9.2249444,zone4,grass
45.4428153,9.2248866,zone4,grass
45.44289,9.2247619,zone4,grass
45.4429363,9.2248181,zone4,grass
45.4428476,9.2249672,zone4,grass
45.4428018,9.224909,zone4,grass
45.442762,9.2249755,zone4,grass
45.4428082,9.2250335,zone4,grass
45.4428476,9.2249672,zone4,grass
45.4426168,9.2252179,zone4,grass
45.4426641,9.2252759,zone4,grass
45.4427388,9.2251503,zone4,grass
45.4426917,9.2250928,zone4,grass
45.4426168,9.2252179,zone4,grass
45.4427896,9.2250649,zone4,grass
45.4427522,9.2251278,zone4,grass
45.4427052,9.2250704,zone4,grass
45.4427427,9.2250078,zone4,grass
45.4427896,9.2250649,zone4,grass
45.4426886,9.2255043,zone4,grass
45.4425494,9.2253304,zone4,grass
45.4421668,9.2259693,zone4,grass
45.442307,9.2261394,zone4,grass
45.4426886,9.2255043,zone4,grass
45.440099,9.2240838,zone4,grass
45.439946,9.2240937,zone4,grass
45.4399422,9.2240937,zone4,grass
45.4399387,9.2240917,zone4,grass
45.4399366,9.2240877,zone4,grass
45.439937,9.2240823,zone4,grass
45.4399391,9.2240764,zone4,grass
45.4399776,9.224019,zone4,grass
45.439981,9.2240161,zone4,grass
45.4399845,9.2240151,zone4,grass
45.4399887,9.2240161,zone4,grass
45.4400133,9.2240314,zone4,grass
45.4400306,9.2240408,zone4,grass
45.4400483,9.2240487,zone4,grass
45.4400983,9.2240675,zone4,grass
45.4401015,9.2240694,zone4,grass
45.4401035,9.2240739,zone4,grass
45.4401036,9.2240786,zone4,grass
45.4401018,9.2240821,zone4,grass
45.440099,9.2240838,zone4,grass
45.4402581,9.2238889,zone4,grass
45.4401696,9.2238702,zone4,grass
45.4401627,9.2238824,zone4,grass
45.4401528,9.2238947,zone4,grass
45.4401414,9.2239023,zone4,grass
45.4401295,9.2239046,zone4,grass
45.4401184,9.2239023,zone4,grass
45.4401107,9.2238976,zone4,grass
45.4401021,9.2238912,zone4,grass
45.4400791,9.2238678,zone4,grass
45.4400425,9.2239103,zone4,grass
45.4400415,9.2239134,zone4,grass
45.4400415,9.2239178,zone4,grass
45.4400428,9.2239211,zone4,grass
45.4400455,9.2239231,zone4,grass
45.4401137,9.2239529,zone4,grass
45.4402468,9.2240123,zone4,grass
45.4402509,9.2240131,zone4,grass
45.4402544,9.2240115,zone4,grass
45.4402559,9.2240056,zone4,grass
45.4402562,9.2239977,zone4,grass
45.4402591,9.2239215,zone4,grass
45.4402611,9.2239031,zone4,grass
45.4402623,9.2238949,zone4,grass
45.4402622,9.2238921,zone4,grass
45.4402608,9.2238902,zone4,grass
45.4402581,9.2238889,zone4,grass
45.4400199,9.2238104,zone4,grass
45.4400122,9.2238039,zone4,grass
45.4400029,9.2237995,zone4,grass
45.4399931,9.2237975,zone4,grass
45.4399841,9.2237985,zone4,grass
45.4399758,9.223802,zone4,grass
45.4399668,9.2238084,zone4,grass
45.4399508,9.2238247,zone4,grass
45.4399453,9.2238326,zone4,grass
45.4399408,9.223841,zone4,grass
45.4399474,9.2238479,zone4,grass
45.4399571,9.2238534,zone4,grass
45.4399678,9.2238558,zone4,grass
45.4399782,9.2238563,zone4,grass
45.4399883,9.2238544,zone4,grass
45.439997,9.2238494,zone4,grass
45.4400046,9.223843,zone4,grass
45.4400122,9.2238346,zone4,grass
45.4400244,9.2238163,zone4,grass
45.4400199,9.2238104,zone4,grass
45.4238321,9.2332442,zone4,industrial
45.4244738,9.232414,zone4,industrial
45.4247994,9.232922,zone4,industrial
45.4243839,9.233492,zone4,industrial
45.4246983,9.2340109,zone4,industrial
45.4244939,9.2342755,zone4,industrial
45.424159,9.2337878,zone4,industrial
45.424057,9.2336395,zone4,industrial
45.423986,9.2335281,zone4,industrial
45.4239391,9.2334416,zone4,industrial
45.4238321,9.2332442,zone4,industrial
45.4658599,9.2406553,zone4,farmyard
45.4655128,9.2404796,zone4,farmyard
45.4654993,9.240589,zone4,farmyard
45.4654376,9.2410871,zone4,farmyard
45.4657752,9.2411542,zone4,farmyard
45.4658599,9.2406553,zone4,farmyard
45.4656407,9.2413929,zone4,industrial
45.4656404,9.2413096,zone4,industrial
45.4648864,9.2411858,zone4,industrial
45.4648489,9.2411796,zone4,industrial
45.4646945,9.2411542,zone4,industrial
45.4647246,9.241637,zone4,industrial
45.4646761,9.2417107,zone4,industrial
45.4646489,9.2417507,zone4,industrial
45.4646239,9.2417935,zone4,industrial
45.4646015,9.241839,zone4,industrial
45.4645815,9.2418869,zone4,industrial
45.4645643,9.2419369,zone4,industrial
45.4645499,9.2419886,zone4,industrial
45.4645383,9.2420418,zone4,industrial
45.4645297,9.2420961,zone4,industrial
45.4645241,9.2421512,zone4,industrial
45.4645216,9.2422067,zone4,industrial
45.4645731,9.2429937,zone4,industrial
45.4645768,9.2430355,zone4,industrial
45.4645848,9.243076,zone4,industrial
45.4645969,9.2431143,zone4,industrial
45.4646129,9.2431497,zone4,industrial
45.4646324,9.2431813,zone4,industrial
45.464655,9.2432084,zone4,industrial
45.4646801,9.2432305,zone4,industrial
45.4647073,9.2432469,zone4,industrial
45.4647358,9.2432575,zone4,industrial
45.4649532,9.2432637,zone4,industrial
45.4654961,9.2432587,zone4,industrial
45.4655264,9.2429446,zone4,industrial
45.4655392,9.2428279,zone4,industrial
45.4657892,9.2425336,zone4,industrial
45.465809,9.2425084,zone4,industrial
45.4658274,9.2424812,zone4,industrial
45.4658443,9.242452,zone4,industrial
45.4658596,9.2424211,zone4,industrial
45.4658732,9.2423886,zone4,industrial
45.465885,9.2423548,zone4,industrial
45.4658949,9.2423197,zone4,industrial
45.465903,9.2422837,zone4,industrial
45.4659091,9.2422469,zone4,industrial
45.4659132,9.2422095,zone4,industrial
45.4659202,9.2420516,zone4,industrial
45.4659199,9.2420119,zone4,industrial
45.4659171,9.2419725,zone4,industrial
45.4659119,9.2419335,zone4,industrial
45.4659042,9.2418954,zone4,industrial
45.4658942,9.2418584,zone4,industrial
45.4658819,9.2418229,zone4,industrial
45.4658674,9.241789,zone4,industrial
45.4658508,9.2417572,zone4,industrial
45.4658323,9.2417276,zone4,industrial
45.4656407,9.2413929,zone4,industrial
45.4473478,9.253751,zone4,commercial
45.4472312,9.253579,zone4,commercial
45.446629,9.2543924,zone4,commercial
45.4469988,9.2549409,zone4,commercial
45.4473353,9.255446,zone4,commercial
45.4473745,9.2554133,zone4,commercial
45.447482,9.2553006,zone4,commercial
45.4479587,9.2546456,zone4,commercial
45.4478885,9.2545438,zone4,commercial
45.4473478,9.253751,zone4,commercial
45.4478842,9.25521,zone4,grass
45.447762,9.2553766,zone4,grass
45.4477356,9.2553381,zone4,grass
45.4477409,9.2553255,zone4,grass
45.4477503,9.2553121,zone4,grass
45.4478337,9.2551991,zone4,grass
45.4478842,9.25521,zone4,grass
45.4499408,9.2529053,zone4,retail
45.4499208,9.2529331,zone4,retail
45.4496385,9.2533253,zone4,retail
45.4496178,9.2533541,zone4,retail
45.449459,9.2531169,zone4,retail
45.4493868,9.2530109,zone4,retail
45.4494042,9.252987,zone4,retail
45.4495173,9.2528321,zone4,retail
45.4496893,9.2525965,zone4,retail
45.4497106,9.2525674,zone4,retail
45.4497818,9.2526725,zone4,retail
45.4499408,9.2529053,zone4,retail
45.4503915,9.2575903,zone4,grass
45.4503465,9.2576253,zone4,grass
45.4502908,9.2576662,zone4,grass
45.4502302,9.2577059,zone4,grass
45.4501581,9.2577514,zone4,grass
45.4501081,9.2577794,zone4,grass
45.4501029,9.2577797,zone4,grass
45.4500979,9.2577761,zone4,grass
45.4500964,9.2577684,zone4,grass
45.4500989,9.2577591,zone4,grass
45.4501193,9.2576833,zone4,grass
45.4501282,9.2576379,zone4,grass
45.4501327,9.2575954,zone4,grass
45.4501357,9.2575479,zone4,grass
45.4501362,9.2574948,zone4,grass
45.4501332,9.2574487,zone4,grass
45.4501287,9.2574132,zone4,grass
45.4501218,9.2573672,zone4,grass
45.4501133,9.2573232,zone4,grass
45.4501138,9.2573133,zone4,grass
45.4501188,9.2573048,zone4,grass
45.4501267,9.257302,zone4,grass
45.4501347,9.2573034,zone4,grass
45.4501417,9.2573083,zone4,grass
45.4501476,9.2573176,zone4,grass
45.450166,9.2573601,zone4,grass
45.4501884,9.2574019,zone4,grass
45.4502182,9.2574459,zone4,grass
45.4502491,9.2574799,zone4,grass
45.4502789,9.2575082,zone4,grass
45.4503077,9.2575288,zone4,grass
45.4503445,9.2575465,zone4,grass
45.4503878,9.25756,zone4,grass
45.4503933,9.2575642,zone4,grass
45.4503962,9.2575706,zone4,grass
45.4503967,9.2575777,zone4,grass
45.4503957,9.2575841,zone4,grass
45.4503915,9.2575903,zone4,grass
45.4497398,9.2579829,zone4,grass
45.4495058,9.2580991,zone4,grass
45.4492286,9.2582308,zone4,grass
45.4491505,9.2582763,zone4,grass
45.4490677,9.2583149,zone4,grass
45.4489657,9.2583558,zone4,grass
45.448851,9.2583966,zone4,grass
45.448706,9.2584398,zone4,grass
45.4485435,9.2584829,zone4,grass
45.4484147,9.2585125,zone4,grass
45.4482697,9.2585374,zone4,grass
45.4480992,9.2585602,zone4,grass
45.4479446,9.2585738,zone4,grass
45.4479329,9.2583777,zone4,grass
45.4480033,9.2583647,zone4,grass
45.4492154,9.2580747,zone4,grass
45.449451,9.2579461,zone4,grass
45.4498418,9.2577455,zone4,grass
45.4499525,9.2571609,zone4,grass
45.4498605,9.2569451,zone4,grass
45.4499081,9.2569061,zone4,grass
45.4500493,9.2573321,zone4,grass
45.4500648,9.2573845,zone4,grass
45.4500744,9.2574341,zone4,grass
45.4500812,9.2574852,zone4,grass
45.4500822,9.2575334,zone4,grass
45.4500783,9.25759,zone4,grass
45.4500677,9.2576492,zone4,grass
45.4500551,9.2576961,zone4,grass
45.4500367,9.2577416,zone4,grass
45.4500145,9.2577857,zone4,grass
45.4499913,9.2578161,zone4,grass
45.4499651,9.2578437,zone4,grass
45.4499245,9.2578712,zone4,grass
45.4497398,9.2579829,zone4,grass
45.4478468,9.2567417,zone4,grass
45.4478951,9.2567113,zone4,grass
45.447935,9.256662,zone4,grass
45.447963,9.2565981,zone4,grass
45.4479766,9.2565254,zone4,grass
45.4479746,9.2564501,zone4,grass
45.4479573,9.2563791,zone4,grass
45.447926,9.2563184,zone4,grass
45.4478836,9.2562734,zone4,grass
45.4478339,9.2562482,zone4,grass
45.4477811,9.2562449,zone4,grass
45.4477247,9.2562672,zone4,grass
45.4476764,9.2563143,zone4,grass
45.4476415,9.2563813,zone4,grass
45.4476237,9.2564607,zone4,grass
45.447625,9.2565441,zone4,grass
45.4476451,9.2566224,zone4,grass
45.447682,9.2566871,zone4,grass
45.4477316,9.2567313,zone4,grass
45.4477886,9.2567502,zone4,grass
45.4478468,9.2567417,zone4,grass
45.4474592,9.2564422,zone4,grass
45.4472462,9.256593,zone4,grass
45.4472377,9.2566036,zone4,grass
45.4472337,9.2566164,zone4,grass
45.4472337,9.2566319,zone4,grass
45.4472372,9.256644,zone4,grass
45.4472437,9.2566553,zone4,grass
45.4472541,9.2566617,zone4,grass
45.44727,9.2566624,zone4,grass
45.4473352,9.2566596,zone4,grass
45.4473894,9.2566624,zone4,grass
45.44744,9.2566704,zone4,grass
45.4475205,9.2566931,zone4,grass
45.4474592,9.2564422,zone4,grass
45.4469751,9.2569143,zone4,grass
45.4468289,9.2570564,zone4,grass
45.446741,9.2572157,zone4,grass
45.4466845,9.2573881,zone4,grass
45.446638,9.2576494,zone4,grass
45.4466329,9.2577913,zone4,grass
45.4466441,9.2579021,zone4,grass
45.4466875,9.2580568,zone4,grass
45.44675,9.2582026,zone4,grass
45.4468286,9.2582999,zone4,grass
45.4470027,9.2584439,zone4,grass
45.4471857,9.2585425,zone4,grass
45.4473065,9.2585835,zone4,grass
45.447472,9.2585889,zone4,grass
45.4479034,9.2585769,zone4,grass
45.4478906,9.2584101,zone4,grass
45.4478644,9.2583626,zone4,grass
45.4478378,9.2583358,zone4,grass
45.4477337,9.2583379,zone4,grass
45.4474163,9.2583497,zone4,grass
45.4472788,9.2583064,zone4,grass
45.4470135,9.2581306,zone4,grass
45.4468934,9.2579905,zone4,grass
45.446834,9.257868,zone4,grass
45.4468003,9.2577078,zone4,grass
45.4467977,9.2575041,zone4,grass
45.4468433,9.2573344,zone4,grass
45.4468958,9.2571815,zone4,grass
45.4470091,9.2570349,zone4,grass
45.447059,9.2570052,zone4,grass
45.4471277,9.2569746,zone4,grass
45.4471769,9.2569627,zone4,grass
45.4472255,9.2569568,zone4,grass
45.4472712,9.2569598,zone4,grass
45.4473191,9.2569697,zone4,grass
45.4474647,9.2570201,zone4,grass
45.4474883,9.257024,zone4,grass
45.4475098,9.2570191,zone4,grass
45.4475265,9.2570082,zone4,grass
45.447541,9.2569855,zone4,grass
45.4475507,9.2569558,zone4,grass
45.4475528,9.2569252,zone4,grass
45.4475494,9.2568955,zone4,grass
45.447541,9.2568688,zone4,grass
45.4475306,9.25685,zone4,grass
45.4475175,9.2568352,zone4,grass
45.4475036,9.2568283,zone4,grass
45.4474141,9.2568036,zone4,grass
45.4473697,9.2567967,zone4,grass
45.4473205,9.2567927,zone4,grass
45.4472726,9.2567947,zone4,grass
45.447231,9.2568006,zone4,grass
45.4471839,9.2568115,zone4,grass
45.4471436,9.2568253,zone4,grass
45.4470934,9.2568471,zone4,grass
45.4470365,9.2568757,zone4,grass
45.4469751,9.2569143,zone4,grass
45.447486,9.2558024,zone4,grass
45.4476945,9.2561096,zone4,grass
45.4476986,9.2561222,zone4,grass
45.4476986,9.2561331,zone4,grass
45.4476956,9.256144,zone4,grass
45.4476892,9.256154,zone4,grass
45.4476645,9.2561682,zone4,grass
45.4476351,9.2561883,zone4,grass
45.4476158,9.2562034,zone4,grass
45.4476087,9.2562042,zone4,grass
45.4476034,9.2561975,zone4,grass
45.4476005,9.2561875,zone4,grass
45.4475952,9.2561398,zone4,grass
45.447587,9.2560887,zone4,grass
45.4475747,9.2560368,zone4,grass
45.44756,9.2559883,zone4,grass
45.44754,9.2559364,zone4,grass
45.44752,9.2558945,zone4,grass
45.4475018,9.2558644,zone4,grass
45.4474719,9.25582,zone4,grass
45.447486,9.2558024,zone4,grass
45.4475729,9.2557422,zone4,grass
45.447624,9.2556718,zone4,grass
45.4476263,9.2557087,zone4,grass
45.4476316,9.255748,zone4,grass
45.4476398,9.2557815,zone4,grass
45.4476545,9.2558259,zone4,grass
45.4476551,9.2558334,zone4,grass
45.4476522,9.2558409,zone4,grass
45.4476469,9.2558426,zone4,grass
45.4476416,9.2558401,zone4,grass
45.4476346,9.2558342,zone4,grass
45.4475729,9.2557422,zone4,grass
45.4463116,9.2584177,zone4,grass
45.4465912,9.2584857,zone4,grass
45.4467306,9.2585183,zone4,grass
45.446823,9.2585346,zone4,grass
45.446903,9.2585476,zone4,grass
45.4469641,9.2585529,zone4,grass
45.4469881,9.2585542,zone4,grass
45.4469941,9.2585521,zone4,grass
45.4469986,9.2585457,zone4,grass
45.4469996,9.2585379,zone4,grass
45.4469986,9.2585308,zone4,grass
45.4469961,9.2585251,zone4,grass
45.4469916,9.2585202,zone4,grass
45.4469384,9.2584883,zone4,grass
45.4468887,9.258455,zone4,grass
45.4468405,9.258416,zone4,grass
45.4468086,9.2583869,zone4,grass
45.4467601,9.2583356,zone4,grass
45.4467132,9.2582737,zone4,grass
45.4466721,9.2582037,zone4,grass
45.446639,9.2581337,zone4,grass
45.446607,9.2580506,zone4,grass
45.4465876,9.2579839,zone4,grass
45.446575,9.2579204,zone4,grass
45.446567,9.2578487,zone4,grass
45.4465624,9.2577575,zone4,grass
45.4465636,9.2576729,zone4,grass
45.4465716,9.2575914,zone4,grass
45.4465864,9.25751,zone4,grass
45.4466129,9.2573969,zone4,grass
45.4466342,9.2573163,zone4,grass
45.4466686,9.2572171,zone4,grass
45.4466691,9.257209,zone4,grass
45.4466676,9.2572019,zone4,grass
45.4466641,9.2571984,zone4,grass
45.4466586,9.2571984,zone4,grass
45.4466537,9.2572026,zone4,grass
45.4466189,9.2572607,zone4,grass
45.4465811,9.2573359,zone4,grass
45.4465551,9.2574059,zone4,grass
45.4465082,9.2575524,zone4,grass
45.4464499,9.2577576,zone4,grass
45.4463985,9.2579628,zone4,grass
45.446362,9.2581549,zone4,grass
45.4463346,9.2582901,zone4,grass
45.4463753,9.2583206,zone4,grass
45.4463116,9.2584177,zone4,grass
45.4462723,9.258615,zone4,grass
45.4462263,9.2588361,zone4,grass
45.4463574,9.2588683,zone4,grass
45.4464986,9.2589027,zone4,grass
45.4466021,9.2589234,zone4,grass
45.4467272,9.2589469,zone4,grass
45.4468616,9.2589676,zone4,grass
45.4468645,9.2587456,zone4,grass
45.4467649,9.258729,zone4,grass
45.4466176,9.2587001,zone4,grass
45.4464406,9.2586573,zone4,grass
45.4462723,9.258615,zone4,grass
45.4300303,9.2413694,zone4,grass
45.4300614,9.2414469,zone4,grass
45.4299808,9.2415124,zone4,grass
45.4299498,9.2414349,zone4,grass
45.4300303,9.2413694,zone4,grass
45.4303799,9.2421995,zone4,grass
45.4304159,9.2422235,zone4,grass
45.4303785,9.2423494,zone4,grass
45.4303198,9.2423442,zone4,grass
45.4302864,9.2422721,zone4,grass
45.4303799,9.2421995,zone4,grass
45.4243762,9.2530686,zone4,grass
45.4243273,9.2529989,zone4,grass
45.4242689,9.2530552,zone4,grass
45.4241974,9.2531518,zone4,grass
45.4241541,9.2531893,zone4,grass
45.4239545,9.2533394,zone4,grass
45.423851,9.2533689,zone4,grass
45.4238058,9.2533662,zone4,grass
45.4237117,9.2531518,zone4,grass
45.4236533,9.252551,zone4,grass
45.4236646,9.2518724,zone4,grass
45.4237042,9.2513011,zone4,grass
45.423851,9.250888,zone4,grass
45.4240186,9.2506976,zone4,grass
45.4239922,9.2506493,zone4,grass
45.4238303,9.2508531,zone4,grass
45.4237079,9.2511213,zone4,grass
45.4236741,9.2512823,zone4,grass
45.4236213,9.2517678,zone4,grass
45.423592,9.252403,zone4,grass
45.4236125,9.2528417,zone4,grass
45.4236616,9.2531058,zone4,grass
45.4237023,9.2533099,zone4,grass
45.423735,9.2533981,zone4,grass
45.4238141,9.2534854,zone4,grass
45.4239082,9.2535054,zone4,grass
45.4240091,9.2535218,zone4,grass
45.4243762,9.2530686,zone4,grass
45.4242087,9.2526368,zone4,grass
45.4241021,9.2527651,zone4,grass
45.4240419,9.2528376,zone4,grass
45.424011,9.2528809,zone4,grass
45.4239798,9.2528992,zone4,grass
45.4239357,9.2528836,zone4,grass
45.4239188,9.2528648,zone4,grass
45.4239037,9.2527709,zone4,grass
45.4239094,9.2526904,zone4,grass
45.4239225,9.2526448,zone4,grass
45.4239621,9.2527199,zone4,grass
